,CarName,Owner,YearofPurchase,Transmission,Model,Distance,Fuel,Price,website,Product_url
1511, Maruti Baleno,1st Owner,2019,Automatic,ALPHA 1.2 K12 AMT Automatic,"20,333 km",Diesel,"₹7,68,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2019-cars-New-Delhi-1000948001/
1512, Hyundai i20,1st Owner,2010,Manual,MAGNA 1.2 VTVT Manual,"47,666 km",Diesel,"₹2,18,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i20-2010-cars-New-Delhi-1003729903/
1513, Toyota YARIS,1st Owner,2018,Manual,J MT Manual,"15,103 km",Diesel,"₹7,26,699",cars24.com,https://www.cars24.com/buy-used-Toyota-YARIS-2018-cars-New-Delhi-1050423043/
1514, Maruti Ertiga,1st Owner,2015,Manual,ZDI Manual,"65,754 km",Diesel,"₹5,75,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Ertiga-2015-cars-New-Delhi-1006327307/
1515, Renault TRIBER,1st Owner,2019,Manual,RXE MT PETROL Manual,"46,068 km",Diesel,"₹4,29,000",cars24.com,https://www.cars24.com/buy-used-Renault-TRIBER-2019-cars-New-Delhi-1003495303/
1516, Maruti Baleno,1st Owner,2015,Manual,ZETA DDIS 190 Manual,"76,699 km",Diesel,"₹4,44,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2015-cars-New-Delhi-1009626028/
1517, Maruti Swift Dzire,1st Owner,2013,Manual,VDI BS IV Manual,"76,462 km",Petrol,"₹3,39,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2013-cars-New-Delhi-1054649947/
1518, Toyota Etios Liva,1st Owner,2015,Manual,D 4D GD Manual,"64,927 km",Petrol,"₹4,07,499",cars24.com,https://www.cars24.com/buy-used-Toyota-Etios-Liva-2015-cars-New-Delhi-1105012124/
1519, Maruti Vitara Brezza,1st Owner,2019,Manual,VDI Manual,"26,930 km",Petrol,"₹7,67,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2019-cars-New-Delhi-1058774926/
1520, Maruti Wagon R 1.0,2nd Owner,2016,Manual,VXI Manual,"71,244 km",Petrol,"₹2,93,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Wagon-R-1.0-2016-cars-Noida-1005275601/
1521, Hyundai VENUE,1st Owner,2020,,1.0L Turbo GDI SX MT,"4,260 km",Diesel,"₹9,59,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-VENUE-2020-cars-New-Delhi-1003823201/
1522, Maruti Swift,1st Owner,2013,Manual,VDI Manual,"71,275 km",Diesel,"₹3,39,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2013-cars-New-Delhi-1050823282/
1523, Maruti Vitara Brezza,1st Owner,2016,Manual,VDI Manual,"57,731 km",Diesel,"₹6,41,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2016-cars-Noida-1015641641/
1524, Maruti Swift,1st Owner,2013,Manual,VDI Manual,"76,526 km",Petrol,"₹3,07,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2013-cars-New-Delhi-1003846122/
1525, Maruti Swift Dzire,1st Owner,2012,Manual,VDI BS IV Manual,"82,064 km",Petrol,"₹3,15,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1003282427/
1526, Hyundai Verna,1st Owner,2014,Manual,FLUIDIC 1.6 SX CRDI Manual,"72,808 km",Diesel,"₹4,65,399",cars24.com,https://www.cars24.com/buy-used-Hyundai-Verna-2014-cars-Gurgaon-1006086141/
1527, Maruti Swift Dzire,1st Owner,2012,Manual,VDI BS IV Manual,"79,776 km",Petrol,"₹3,14,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1002726521/
1528, Maruti Ritz,2nd Owner,2014,Manual,LDI Manual,"65,397 km",Petrol,"₹2,34,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Ritz-2014-cars-New-Delhi-1004413707/
1529, Hyundai Verna,1st Owner,2012,Manual,FLUIDIC 1.6 SX CRDI Manual,"84,417 km",Petrol,"₹3,44,699",cars24.com,https://www.cars24.com/buy-used-Hyundai-Verna-2012-cars-New-Delhi-1000591723/
1530, Maruti Swift Dzire,1st Owner,2017,Manual,LDI BS IV Manual,"56,246 km",Diesel,"₹4,53,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2017-cars-New-Delhi-1003963640/
1531, Maruti Ciaz,1st Owner,2018,Manual,ZETA 1.4 VVT Manual,"9,718 km",Petrol,"₹8,50,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Ciaz-2018-cars-New-Delhi-1007355605/
1532, Maruti Vitara Brezza,1st Owner,2017,Manual,ZDI Manual,"35,429 km",Petrol,"₹7,41,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2017-cars-New-Delhi-1007463746/
1533, Maruti Baleno,1st Owner,2019,Manual,ALPHA 1.2 K12 Manual,"25,516 km",Petrol,"₹6,82,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2019-cars-New-Delhi-1002683202/
1534, Hyundai Verna,1st Owner,2018,Manual,1.6 SX VTVT Manual,"35,772 km",Petrol,"₹8,26,399",cars24.com,https://www.cars24.com/buy-used-Hyundai-Verna-2018-cars-New-Delhi-1106966022/
1535, Mahindra XUV 3OO,1st Owner,2020,Manual,W8 DIESEL MT Manual,"6,187 km",Diesel,"₹12,00,000",cars24.com,https://www.cars24.com/buy-used-Mahindra-XUV-3OO-2020-cars-New-Delhi-1009433607/
1536, Renault Kwid,1st Owner,2015,Manual,RXT Manual,"78,499 km",Petrol,"₹2,45,399",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2015-cars-New-Delhi-1004481542/
1537, Hyundai Verna,1st Owner,2014,Manual,FLUIDIC 1.6 SX CRDI Manual,"83,912 km",Diesel,"₹4,69,699",cars24.com,https://www.cars24.com/buy-used-Hyundai-Verna-2014-cars-Noida-1052964328/
1538, Maruti Vitara Brezza,1st Owner,2018,Manual,VDI Manual,"40,707 km",Diesel,"₹7,26,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2018-cars-New-Delhi-1051426943/
1539, Hyundai Elite i20,1st Owner,2019,Manual,1.2 MAGNA PLUS VTVT Manual,"28,866 km",Petrol,"₹5,89,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Elite-i20-2019-cars-New-Delhi-1000913802/
1540, Mahindra XUV500,1st Owner,2017,Manual,W6 4X2 Manual,"36,851 km",Petrol,"₹8,51,000",cars24.com,https://www.cars24.com/buy-used-Mahindra-XUV500-2017-cars-New-Delhi-1007608706/
1541, Maruti Vitara Brezza,1st Owner,2018,Manual,ZDI Manual,"40,249 km",Petrol,"₹7,24,899",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2018-cars-New-Delhi-1003926221/
1542, Maruti Alto 800,1st Owner,2015,Manual,LXI Manual,"65,644 km",Petrol,"₹2,38,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-800-2015-cars-New-Delhi-1051243744/
1543, Ford Ecosport,1st Owner,2017,Automatic,1.5 TITANIUM TI VCT AT Automatic,"52,019 km",Petrol,"₹7,43,000",cars24.com,https://www.cars24.com/buy-used-Ford-Ecosport-2017-cars-New-Delhi-1000778108/
1544, Honda Brio,1st Owner,2013,Manual,1.2 S MT I VTEC Manual,"49,601 km",Petrol,"₹2,95,000",cars24.com,https://www.cars24.com/buy-used-Honda-Brio-2013-cars-New-Delhi-1003267903/
1545, Maruti Wagon R 1.0,2nd Owner,2012,Manual,LXI Manual,"83,100 km",Diesel,"₹1,95,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Wagon-R-1.0-2012-cars-New-Delhi-1004743304/
1546, Maruti Swift,1st Owner,2013,Manual,LDI BS IV Manual,"75,493 km",Diesel,"₹3,01,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2013-cars-New-Delhi-1106280721/
1547, Maruti Swift Dzire,1st Owner,2015,Manual,VXI 1.2 BS IV Manual,"61,097 km",Diesel,"₹4,36,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2015-cars-New-Delhi-1054822941/
1548, Maruti Swift Dzire,1st Owner,2015,Manual,LDI BS IV Manual,"61,524 km",Diesel,"₹3,88,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2015-cars-New-Delhi-1124553826/
1549, Maruti Eeco,1st Owner,2018,Manual,5 STR CNG WITH HTR Manual,"47,263 km",Petrol,"₹3,82,899",cars24.com,https://www.cars24.com/buy-used-Maruti-Eeco-2018-cars-New-Delhi-1002681123/
1550, Maruti Vitara Brezza,1st Owner,2019,Manual,VDI Manual,"27,082 km",Petrol,"₹8,40,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2019-cars-Noida-1059563443/
1551, Hyundai VENUE,1st Owner,2019,,1.0 TURBO GDI SX+ AT,"7,498 km",Diesel,"₹10,49,199",cars24.com,https://www.cars24.com/buy-used-Hyundai-VENUE-2019-cars-New-Delhi-1002646545/
1552, Maruti Ciaz,1st Owner,2019,Manual,ALPHA 1.5 AT VTVT SHVS Manual,"16,401 km",Diesel,"₹9,74,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Ciaz-2019-cars-Gurgaon-1004166343/
1553, Maruti Ritz,1st Owner,2010,Manual,VXI GENUS Manual,"95,950 km",Diesel,"₹1,93,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Ritz-2010-cars-Gurgaon-1120065822/
1554, Honda WR-V,1st Owner,2018,Manual,1.2 i-VTEC VX MT Manual,"31,547 km",Diesel,"₹7,90,000",cars24.com,https://www.cars24.com/buy-used-Honda-WR-V-2018-cars-New-Delhi-1001416143/
1555, Maruti Vitara Brezza,1st Owner,2019,Manual,VDI Manual,"27,711 km",Diesel,"₹8,15,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2019-cars-New-Delhi-1009079601/
1556, Maruti Ritz,1st Owner,2009,Manual,VXI Manual,"80,590 km",Diesel,"₹2,14,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Ritz-2009-cars-New-Delhi-1003949045/
1557, Maruti Swift,1st Owner,2008,Manual,LXI 1.3 Manual,"86,350 km",Petrol,"₹1,76,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2008-cars-New-Delhi-1005710423/
1558, Maruti Swift Dzire,1st Owner,2015,Manual,VDI ABS Manual,"71,820 km",Petrol,"₹4,41,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2015-cars-New-Delhi-1106443844/
1559, Hyundai Creta,1st Owner,2020,,S CRDI,"27,629 km",Diesel,"₹14,32,599",cars24.com,https://www.cars24.com/buy-used-Hyundai-Creta-2020-cars-Noida-1104409847/
1560, Maruti Swift Dzire,1st Owner,2013,Manual,VDI Manual,"90,775 km",Diesel,"₹3,39,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2013-cars-Gurgaon-1011212426/
1561, Maruti Swift,1st Owner,2012,Manual,VDI Manual,"80,682 km",Petrol,"₹2,80,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2012-cars-New-Delhi-1003803725/
1562, Honda Jazz,1st Owner,2015,,1.2 VX I-VTECH,"54,817 km",Diesel,"₹4,50,000",cars24.com,https://www.cars24.com/buy-used-Honda-Jazz-2015-cars-New-Delhi-1007611801/
1563, Maruti Vitara Brezza,2nd Owner,2019,Manual,ZDI PLUS Manual,"14,018 km",Diesel,"₹8,89,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2019-cars-New-Delhi-1005297803/
1564, Hyundai i20,1st Owner,2013,Manual,MAGNA O 1.4 CRDI Manual,"65,614 km",Petrol,"₹2,90,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i20-2013-cars-New-Delhi-1003748001/
1565, Maruti Ciaz,1st Owner,2017,Manual,DELTA 1.3 DDIS SHVS Manual,"61,778 km",Diesel,"₹6,07,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Ciaz-2017-cars-New-Delhi-1018702747/
1566, Maruti Alto,1st Owner,2019,Manual,LXI Manual,"31,825 km",Petrol,"₹3,05,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-2019-cars-Noida-1002706046/
1567, Hyundai Grand i10,1st Owner,2016,Manual,SPORTZ 1.2 KAPPA VTVT Manual,"69,818 km",Diesel,"₹4,09,599",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2016-cars-New-Delhi-1009043942/
1568, Volkswagen Ameo,1st Owner,2016,Manual,COMFORTLINE 1.2 Manual,"50,642 km",Petrol,"₹4,22,000",cars24.com,https://www.cars24.com/buy-used-Volkswagen-Ameo-2016-cars-New-Delhi-1008891802/
1569, Maruti Zen Estilo,1st Owner,2009,Manual,VXI Manual,"98,519 km",Diesel,"₹1,42,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Zen-Estilo-2009-cars-New-Delhi-1007274121/
1570, Honda City,2nd Owner,2014,Manual,VX MT DIESEL Manual,"79,500 km",Diesel,"₹5,12,399",cars24.com,https://www.cars24.com/buy-used-Honda-City-2014-cars-Noida-1005977107/
1571, Maruti Swift,1st Owner,2015,Manual,VDI ABS Manual,"80,212 km",Diesel,"₹3,78,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2015-cars-Noida-1124744120/
1572, Maruti Vitara Brezza,2nd Owner,2019,Manual,VDI Manual,"24,035 km",Diesel,"₹7,82,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2019-cars-New-Delhi-1004857049/
1573, Maruti Ciaz,1st Owner,2016,Manual,VXI PLUS Manual,"63,494 km",Diesel,"₹6,14,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Ciaz-2016-cars-New-Delhi-1004927545/
1574, Maruti Baleno,1st Owner,2015,Manual,DELTA 1.2 K12 Manual,"47,734 km",Diesel,"₹4,97,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2015-cars-New-Delhi-1008771302/
1575, Maruti Swift,1st Owner,2013,Manual,VDI Manual,"76,608 km",Diesel,"₹3,66,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2013-cars-New-Delhi-1126839749/
1576, Hyundai Santro Xing,2nd Owner,2014,Manual,GL PLUS Manual,"64,065 km",Petrol,"₹2,25,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Santro-Xing-2014-cars-New-Delhi-1007487000/
1577, Hyundai i10,1st Owner,2010,Manual,MAGNA 1.2 KAPPA2 Manual,"87,770 km",Diesel,"₹1,86,199",cars24.com,https://www.cars24.com/buy-used-Hyundai-i10-2010-cars-Noida-1006382026/
1578, Hyundai Eon,1st Owner,2014,Manual,ERA PLUS Manual,"54,530 km",Diesel,"₹2,25,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Eon-2014-cars-New-Delhi-1001147109/
1579, Maruti Swift,1st Owner,2013,Manual,VDI Manual,"73,417 km",Diesel,"₹3,34,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2013-cars-New-Delhi-1005329545/
1580, Renault Kwid,1st Owner,2016,Manual,RXT Opt Manual,"87,631 km",Diesel,"₹2,34,899",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2016-cars-Noida-1011406825/
1581, Maruti Baleno,1st Owner,2016,Manual,ZETA 1.2 K12 Manual,"41,691 km",Petrol,"₹5,43,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2016-cars-New-Delhi-1008761104/
1582, Honda Amaze,1st Owner,2018,Manual,1.2 S (O) MT I VTEC Manual,"23,617 km",Petrol,"₹5,21,000",cars24.com,https://www.cars24.com/buy-used-Honda-Amaze-2018-cars-New-Delhi-1002451109/
1583, Maruti Swift Dzire,1st Owner,2012,Manual,VXI 1.2 BS IV Manual,"78,319 km",Diesel,"₹3,25,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1000205702/
1584, Hyundai Grand i10,1st Owner,2015,Manual,SPORTZ 1.2 KAPPA VTVT Manual,"71,036 km",Petrol,"₹3,50,899",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2015-cars-New-Delhi-1487464946/
1585, Toyota Glanza,1st Owner,2019,Automatic,V CVT Automatic,"11,956 km",Diesel,"₹7,45,000",cars24.com,https://www.cars24.com/buy-used-Toyota-Glanza-2019-cars-New-Delhi-1001315403/
1586, Toyota Glanza,1st Owner,2019,,V CVT,"11,956 km",Diesel,"₹7,45,000",cars24.com,https://www.cars24.com/buy-used-Toyota-Glanza-2019-cars-New-Delhi-1003623609/
1587, Maruti Ritz,2nd Owner,2012,Manual,VDI Manual,"80,575 km",Petrol,"₹2,19,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Ritz-2012-cars-New-Delhi-1007997628/
1588, Mahindra TUV300,1st Owner,2017,Manual,T8 Manual,"88,232 km",Diesel,"₹5,12,899",cars24.com,https://www.cars24.com/buy-used-Mahindra-TUV300-2017-cars-Faridabad-1488224341/
1589, Hyundai Verna,2nd Owner,2013,Manual,FLUIDIC 1.6 SX VTVT Manual,"46,383 km",Diesel,"₹4,97,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Verna-2013-cars-New-Delhi-1007443901/
1590, Maruti Vitara Brezza,1st Owner,2019,Manual,VDI Manual,"25,374 km",Petrol,"₹8,59,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2019-cars-New-Delhi-1015063246/
1591, Mercedes Benz CLA Class,2nd Owner,2016,Automatic,CLA 200 SPORT Automatic,"33,108 km",Diesel,"₹19,37,099",cars24.com,https://www.cars24.com/buy-used-Mercedes-Benz-CLA-Class-2016-cars-New-Delhi-1014837341/
1592, Honda City,1st Owner,2014,Manual,VX MT DIESEL Manual,"69,830 km",Petrol,"₹5,00,000",cars24.com,https://www.cars24.com/buy-used-Honda-City-2014-cars-New-Delhi-1000623601/
1593, Honda City,1st Owner,2011,Manual,S MT PETROL Manual,"79,389 km",Petrol,"₹3,30,000",cars24.com,https://www.cars24.com/buy-used-Honda-City-2011-cars-New-Delhi-1005723005/
1594, Hyundai i10,1st Owner,2015,Manual,SPORTZ 1.1 IRDE2 Manual,"41,525 km",Diesel,"₹3,50,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i10-2015-cars-New-Delhi-1008253907/
1595, Maruti Dzire,1st Owner,2017,Manual,VXI Manual,"84,757 km",Petrol,"₹4,72,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Dzire-2017-cars-New-Delhi-1006664626/
1596, Maruti Swift,1st Owner,2017,Manual,LXI OPT Manual,"53,446 km",Diesel,"₹4,16,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2017-cars-Gurgaon-1004437904/
1597, Toyota Etios Liva,1st Owner,2011,Manual,G Manual,"61,825 km",Petrol,"₹2,55,000",cars24.com,https://www.cars24.com/buy-used-Toyota-Etios-Liva-2011-cars-New-Delhi-1000321700/
1598, Maruti Baleno,2nd Owner,2018,Manual,ZETA 1.2 K12 Manual,"42,832 km",Petrol,"₹5,53,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2018-cars-New-Delhi-1013072045/
1599, Toyota Innova Crysta,1st Owner,2017,Manual,Touring Sport Diesel MT Manual,"51,238 km",Diesel,"₹16,54,699",cars24.com,https://www.cars24.com/buy-used-Toyota-Innova-Crysta-2017-cars-New-Delhi-1122479746/
1600, Maruti Vitara Brezza,1st Owner,2017,Manual,VDI OPT Manual,"52,562 km",Diesel,"₹6,90,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2017-cars-Ghaziabad-1122263343/
1601, Renault Kwid,1st Owner,2017,Manual,RXT Manual,"34,004 km",Diesel,"₹2,65,000",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2017-cars-New-Delhi-1002923403/
1602, Honda Amaze,1st Owner,2015,Manual,1.5 SMT I DTEC Manual,"40,776 km",Petrol,"₹4,41,399",cars24.com,https://www.cars24.com/buy-used-Honda-Amaze-2015-cars-New-Delhi-1106970048/
1603, Toyota Corolla Altis,1st Owner,2015,Manual,D 4D G Manual,"62,209 km",Diesel,"₹7,88,099",cars24.com,https://www.cars24.com/buy-used-Toyota-Corolla-Altis-2015-cars-New-Delhi-1055113142/
1604, Renault Kwid,1st Owner,2017,Manual,RXL Manual,"37,165 km",Diesel,"₹2,88,000",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2017-cars-New-Delhi-1006323601/
1605, Maruti Alto K10,1st Owner,2012,Manual,LXI Manual,"54,530 km",Diesel,"₹2,13,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-K10-2012-cars-New-Delhi-1005373507/
1606, Honda City,1st Owner,2014,Manual,V MT DIESEL Manual,"79,566 km",Petrol,"₹4,85,000",cars24.com,https://www.cars24.com/buy-used-Honda-City-2014-cars-New-Delhi-1008023209/
1607, Hyundai Grand i10,1st Owner,2016,Automatic,Magna 1.2 AT VTVT Automatic,"63,318 km",Diesel,"₹4,50,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2016-cars-New-Delhi-1002060944/
1608, Hyundai i20,1st Owner,2010,Manual,SPORTZ 1.2 O Manual,"53,720 km",Petrol,"₹2,50,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i20-2010-cars-New-Delhi-1008551500/
1609, Maruti Swift,2nd Owner,2014,Manual,VDI Manual,"70,681 km",Petrol,"₹3,22,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2014-cars-New-Delhi-1002070823/
1610, Maruti Swift,1st Owner,2012,Manual,VDI Manual,"82,585 km",Petrol,"₹3,09,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2012-cars-New-Delhi-1004243923/
1611, Maruti Vitara Brezza,1st Owner,2018,Manual,VDI Manual,"40,769 km",Diesel,"₹6,77,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2018-cars-Gurgaon-1126056824/
1612, Maruti Swift,2nd Owner,2012,Manual,ZDI Manual,"79,122 km",Diesel,"₹3,18,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2012-cars-New-Delhi-1006089445/
1613, Maruti Ritz,1st Owner,2013,Manual,VDI Manual,"76,553 km",Petrol,"₹2,51,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Ritz-2013-cars-New-Delhi-1000215921/
1614, Maruti Vitara Brezza,1st Owner,2016,Manual,ZDI Manual,"65,146 km",Petrol,"₹7,21,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2016-cars-Noida-1055282341/
1615, Hyundai Grand i10,1st Owner,2017,Manual,SPORTS 1.2 VTVT Manual,"45,251 km",Diesel,"₹4,56,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2017-cars-New-Delhi-1003779200/
1616, Hyundai Grand i10,1st Owner,2017,Manual,MAGNA 1.2 KAPPA VTVT Manual,"64,174 km",Petrol,"₹4,47,199",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2017-cars-Gurgaon-1015553547/
1617, Honda City,2nd Owner,2015,Manual,V MT PETROL Manual,"70,633 km",Petrol,"₹4,96,699",cars24.com,https://www.cars24.com/buy-used-Honda-City-2015-cars-New-Delhi-1091235743/
1618, Maruti Swift,1st Owner,2012,Manual,ZDI Manual,"84,352 km",Diesel,"₹3,23,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2012-cars-New-Delhi-1008232521/
1619, Hyundai i10,1st Owner,2008,Manual,ERA Manual,"70,524 km",Petrol,"₹1,22,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i10-2008-cars-New-Delhi-1009328604/
1620, Maruti Swift Dzire,2nd Owner,2015,Manual,VDI BS IV Manual,"75,571 km",Petrol,"₹4,03,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2015-cars-Noida-1004585721/
1621, Volkswagen Vento,1st Owner,2013,Manual,HIGHLINE DIESEL Manual,"95,866 km",Petrol,"₹3,07,199",cars24.com,https://www.cars24.com/buy-used-Volkswagen-Vento-2013-cars-Noida-1009808029/
1622, Skoda Superb,2nd Owner,2010,Automatic,ELEGANCE 1.8 TSI AT Automatic,"85,270 km",Diesel,"₹3,36,199",cars24.com,https://www.cars24.com/buy-used-Skoda-Superb-2010-cars-New-Delhi-1101654520/
1623, Maruti Vitara Brezza,1st Owner,2016,Manual,ZDI Manual,"54,460 km",Diesel,"₹6,90,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2016-cars-New-Delhi-1006270323/
1624, Maruti Swift Dzire,1st Owner,2012,Manual,ZXI 1.2 BS IV Manual,"1,19,774 km",Diesel,"₹3,95,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1015938844/
1625, Renault Scala,1st Owner,2013,Manual,RXZ Manual,"89,370 km",Petrol,"₹2,34,199",cars24.com,https://www.cars24.com/buy-used-Renault-Scala-2013-cars-New-Delhi-1009570621/
1626, Maruti Ciaz,2nd Owner,2019,Manual,DELTA 1.5 SHVS VVT MT Manual,"7,620 km",Petrol,"₹8,53,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Ciaz-2019-cars-Noida-1014483845/
1627, Maruti Swift,1st Owner,2015,Manual,VDI ABS Manual,"76,724 km",Diesel,"₹3,94,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2015-cars-New-Delhi-1011947447/
1628, Maruti Swift,1st Owner,2014,Manual,VDI Manual,"82,346 km",Diesel,"₹3,45,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2014-cars-New-Delhi-1002759548/
